landmarkID,url,actual_latitude,actual_longitude,noise_lat,noise_long
125786,/TrainingData/GoogleDataset/photos/125786/7d9fdbc2940c4318.jpg,54.3583,-2.9361,54.358242,-2.9361424
46500,/TrainingData/GoogleDataset/photos/46500/b87170e15c3dc6f6.jpg,52.763,-1.237,52.762764,-1.2372952
127516,/TrainingData/GoogleDataset/photos/127516/3839a090b5a058d7.jpg,50.4833,-4.0333,50.48352,-4.0335994
194692,/TrainingData/GoogleDataset/photos/194692/e2676580e2ee1ea0.jpg,53.324696,-6.284166,53.324932,-6.284643
23777,/TrainingData/GoogleDataset/photos/23777/864293d3167a42a2.jpg,51.5055,-0.075406,51.505905,-0.076009534
39209,/TrainingData/GoogleDataset/photos/39209/ebab82047e0e952a.jpg,53.6352,-2.7187,53.635082,-2.7193441
127516,/TrainingData/GoogleDataset/photos/127516/43cf9b7e7a758a08.jpg,50.4833,-4.0333,50.483517,-4.033079
144313,/TrainingData/GoogleDataset/photos/144313/b674457aeb653612.jpg,55.965,-3.21,55.964626,-3.2103455
2474,/TrainingData/GoogleDataset/photos/2474/4f482ac13dc6eafe.jpg,51.6853,-2.5436,51.68536,-2.5440154
46500,/TrainingData/GoogleDataset/photos/46500/33d719663f8cda1a.jpg,52.763,-1.237,52.76343,-1.2373668
108972,/TrainingData/GoogleDataset/photos/108972/63c2e0185ebf0c98.jpg,52.5648,-0.355,52.564518,-0.35503718
110098,/TrainingData/GoogleDataset/photos/110098/118e0c9b8f3db616.jpg,52.3458,-3.0517,52.34587,-3.0512874
192349,/TrainingData/GoogleDataset/photos/192349/8bb699a852436e30.jpg,51.576054,-3.220333,51.57643,-3.219652
21908,/TrainingData/GoogleDataset/photos/21908/5db3322fcebabe68.jpg,54.0667,-2.8,54.066875,-2.800032
2474,/TrainingData/GoogleDataset/photos/2474/0e02c55155bdb739.jpg,51.6853,-2.5436,51.68538,-2.5429091
194692,/TrainingData/GoogleDataset/photos/194692/5e6fd08e4abfc3cd.jpg,53.324696,-6.284166,53.324368,-6.284624
46500,/TrainingData/GoogleDataset/photos/46500/c406d79d8e185166.jpg,52.763,-1.237,52.76271,-1.2371662
125194,/TrainingData/GoogleDataset/photos/125194/c56225854b9c7727.jpg,52.237,0.24,52.236843,0.23984578
127157,/TrainingData/GoogleDataset/photos/127157/ec3cfed52ab8835e.jpg,55.714733,-4.982529,55.714592,-4.9830627
164562,/TrainingData/GoogleDataset/photos/164562/2294854df7878984.jpg,53.0089,-6.4653,53.009216,-6.4647274
22130,/TrainingData/GoogleDataset/photos/22130/dbdac23b6b82b1b2.jpg,55.67806,-1.79556,55.67791,-1.7960819
164562,/TrainingData/GoogleDataset/photos/164562/aef9ec32a7612fdb.jpg,53.0089,-6.4653,53.009174,-6.4648027
127516,/TrainingData/GoogleDataset/photos/127516/98777bd80b12503f.jpg,50.4833,-4.0333,50.483284,-4.032872
21353,/TrainingData/GoogleDataset/photos/21353/0f5ff8579fe2e29d.jpg,55.0242,-2.2925,55.0239,-2.2918894
55780,/TrainingData/GoogleDataset/photos/55780/1c0d532ab44ce750.jpg,51.50183,-0.14064,51.502277,-0.1403296
187149,/TrainingData/GoogleDataset/photos/187149/73a38cb0885ee3b8.jpg,54.51,-2.81,54.50977,-2.8093154
198680,/TrainingData/GoogleDataset/photos/198680/99d5787c7a60601b.jpg,51.375,-2.3022,51.375134,-2.302337
141843,/TrainingData/GoogleDataset/photos/141843/76194603586618e0.jpg,51.5,0.05,51.500015,0.04952462
14559,/TrainingData/GoogleDataset/photos/14559/723416438a7d3907.jpg,51.79,-2.54,51.79006,-2.539901
99943,/TrainingData/GoogleDataset/photos/99943/0e3b8f5a407c77af.jpg,53.4003,-2.9927,53.400703,-2.9921758
112565,/TrainingData/GoogleDataset/photos/112565/cb4beadd7a6f784c.jpg,52.9722,-3.1711,52.972385,-3.171552
99943,/TrainingData/GoogleDataset/photos/99943/1096466c700be3ae.jpg,53.4003,-2.9927,53.40044,-2.9927478
73772,/TrainingData/GoogleDataset/photos/73772/87e1d8eb97e077b9.jpg,52.8,-2,52.799713,-1.9999315
76038,/TrainingData/GoogleDataset/photos/76038/e5c13ffe9bd592e7.jpg,51.507328,-0.169644,51.50709,-0.17024541
111311,/TrainingData/GoogleDataset/photos/111311/56f3bebef68d3c55.jpg,51.433,-0.0981,51.43317,-0.09785152
16658,/TrainingData/GoogleDataset/photos/16658/de6b95ad96a08c7d.jpg,53.3722,-6.2778,53.37178,-6.277466
73772,/TrainingData/GoogleDataset/photos/73772/b9eb145ee473e61c.jpg,52.8,-2,52.800354,-1.9999835
125194,/TrainingData/GoogleDataset/photos/125194/864d68fec2911139.jpg,52.237,0.24,52.237194,0.23931803
38069,/TrainingData/GoogleDataset/photos/38069/09b52261b94b9cdf.jpg,52.2013,-2.4586,52.201675,-2.4579492
44338,/TrainingData/GoogleDataset/photos/44338/80607edb63c6b094.jpg,57.525,-6.358,57.52533,-6.358031
198680,/TrainingData/GoogleDataset/photos/198680/4ff85fcc49e4792c.jpg,51.375,-2.3022,51.374615,-2.3025017
55780,/TrainingData/GoogleDataset/photos/55780/7073960b9b5572d8.jpg,51.50183,-0.14064,51.502056,-0.14105834
112907,/TrainingData/GoogleDataset/photos/112907/8b8f4669c7202645.jpg,51.1772,-0.3758,51.177578,-0.37546533
14559,/TrainingData/GoogleDataset/photos/14559/b5982e1a474dd225.jpg,51.79,-2.54,51.789627,-2.5395546
46500,/TrainingData/GoogleDataset/photos/46500/d8e2a632e24e4a72.jpg,52.763,-1.237,52.762596,-1.2374387
137184,/TrainingData/GoogleDataset/photos/137184/c8df62d400ee1a01.jpg,50.55,-2.44,50.55016,-2.4405823
130282,/TrainingData/GoogleDataset/photos/130282/8476a81da824b5da.jpg,52.0931,0.1294,52.093304,0.12957934
164562,/TrainingData/GoogleDataset/photos/164562/29fd6e5833fdb5fb.jpg,53.0089,-6.4653,53.00858,-6.464633
144313,/TrainingData/GoogleDataset/photos/144313/8640ec921e531028.jpg,55.965,-3.21,55.964756,-3.2092252
185205,/TrainingData/GoogleDataset/photos/185205/5d01aa0bb0aa006f.jpg,51.6135,-1.2448,51.61321,-1.2441592
46500,/TrainingData/GoogleDataset/photos/46500/1a782091e9bb0526.jpg,52.763,-1.237,52.762978,-1.236871
165596,/TrainingData/GoogleDataset/photos/165596/778aafd944de6ba6.jpg,55.9487,-3.20073,55.94876,-3.2012084
90966,/TrainingData/GoogleDataset/photos/90966/eec4c12eb523b557.jpg,51.6971,-2.67722,51.69706,-2.6768022
76038,/TrainingData/GoogleDataset/photos/76038/e9979ef72b521426.jpg,51.507328,-0.169644,51.507214,-0.16967101
82734,/TrainingData/GoogleDataset/photos/82734/903e4b34f7c2b32f.jpg,51.15,1.32,51.150085,1.3201503
127516,/TrainingData/GoogleDataset/photos/127516/0a6cf49b940cddd9.jpg,50.4833,-4.0333,50.483456,-4.0329857
127516,/TrainingData/GoogleDataset/photos/127516/8f7bdbfc1198251d.jpg,50.4833,-4.0333,50.48336,-4.033868
112907,/TrainingData/GoogleDataset/photos/112907/37a07e56fe4a6504.jpg,51.1772,-0.3758,51.177345,-0.37516484
90966,/TrainingData/GoogleDataset/photos/90966/884d4f80db618f56.jpg,51.6971,-2.67722,51.69699,-2.6766763
2079,/TrainingData/GoogleDataset/photos/2079/15203c66c8a4eb29.jpg,51.484882,-0.190796,51.484856,-0.19072267
1346,/TrainingData/GoogleDataset/photos/1346/773ce0e7ae6e509b.jpg,50.8164,-0.1372,50.81614,-0.13713504
23777,/TrainingData/GoogleDataset/photos/23777/b4e4e574152aeaf5.jpg,51.5055,-0.075406,51.50552,-0.07507061
56917,/TrainingData/GoogleDataset/photos/56917/3014ce62213a0640.jpg,53.0272,-3.0066,53.027084,-3.006454
169349,/TrainingData/GoogleDataset/photos/169349/40bc65e534af6659.jpg,54.8819,-1.6583,54.88165,-1.6584548
44338,/TrainingData/GoogleDataset/photos/44338/e21ce743c2b6e0aa.jpg,57.525,-6.358,57.52493,-6.3573766
98657,/TrainingData/GoogleDataset/photos/98657/da9f4335c2f3add9.jpg,51.2967,-0.6333,51.29654,-0.63369745
112907,/TrainingData/GoogleDataset/photos/112907/851bfbda068ecec5.jpg,51.1772,-0.3758,51.17731,-0.37541878
16658,/TrainingData/GoogleDataset/photos/16658/f21a443cd98e6cd3.jpg,53.3722,-6.2778,53.37188,-6.277665
31531,/TrainingData/GoogleDataset/photos/31531/bf559ac5b04418dd.jpg,50.705555,-2.989889,50.70529,-2.9897509
147828,/TrainingData/GoogleDataset/photos/147828/22ae888196abd2c8.jpg,55.217,-4.017,55.216614,-4.017273
89794,/TrainingData/GoogleDataset/photos/89794/efc9f27bd5e2d2b0.jpg,51.770298,-2.850063,51.769886,-2.8500986
118783,/TrainingData/GoogleDataset/photos/118783/16b451192b1a9cb8.jpg,53.41431,-2.15667,53.41451,-2.1573455
55780,/TrainingData/GoogleDataset/photos/55780/f42ead7b6b91ec03.jpg,51.50183,-0.14064,51.501774,-0.14049749
99943,/TrainingData/GoogleDataset/photos/99943/5cc95c611ae7b23a.jpg,53.4003,-2.9927,53.400482,-2.9921975
47712,/TrainingData/GoogleDataset/photos/47712/74085a86db72c8f5.jpg,52.1938,0.1279,52.193436,0.12785499
31531,/TrainingData/GoogleDataset/photos/31531/12cce0577c8a0363.jpg,50.705555,-2.989889,50.70541,-2.9898129
180341,/TrainingData/GoogleDataset/photos/180341/f7a5ff8f13dffb7a.jpg,53.7,-0.7,53.699764,-0.6995804
76038,/TrainingData/GoogleDataset/photos/76038/f53ffa30b4944824.jpg,51.507328,-0.169644,51.50764,-0.17027958
165596,/TrainingData/GoogleDataset/photos/165596/2f32d2d36ce9cbea.jpg,55.9487,-3.20073,55.94887,-3.2004867
125194,/TrainingData/GoogleDataset/photos/125194/4d9fa30fcdd2f850.jpg,52.237,0.24,52.23721,0.23984195
161139,/TrainingData/GoogleDataset/photos/161139/854a104687c45264.jpg,51.95,-3.1,51.94973,-3.0992885
75930,/TrainingData/GoogleDataset/photos/75930/9629aa0c1a75097d.jpg,53.28,-3.83,53.280003,-3.8293648
144313,/TrainingData/GoogleDataset/photos/144313/c326b55728e1caa3.jpg,55.965,-3.21,55.964756,-3.209932
31531,/TrainingData/GoogleDataset/photos/31531/f39778b07f31ae18.jpg,50.705555,-2.989889,50.705936,-2.9902823
192349,/TrainingData/GoogleDataset/photos/192349/b69aee79118869ee.jpg,51.576054,-3.220333,51.57649,-3.2208698
98657,/TrainingData/GoogleDataset/photos/98657/1f4ee5cbe3331246.jpg,51.2967,-0.6333,51.29638,-0.6334291
137184,/TrainingData/GoogleDataset/photos/137184/5cdd5b826b596749.jpg,50.55,-2.44,50.550045,-2.4404619
161139,/TrainingData/GoogleDataset/photos/161139/187411859764513a.jpg,51.95,-3.1,51.95008,-3.1004322
46500,/TrainingData/GoogleDataset/photos/46500/b411c5dfb78557bd.jpg,52.763,-1.237,52.76344,-1.237739
192349,/TrainingData/GoogleDataset/photos/192349/47b3f9515fdd45bc.jpg,51.576054,-3.220333,51.57577,-3.2202716
187149,/TrainingData/GoogleDataset/photos/187149/023b5bd4f795eb84.jpg,54.51,-2.81,54.509834,-2.8104408
23777,/TrainingData/GoogleDataset/photos/23777/8eba95e2a93a9d19.jpg,51.5055,-0.075406,51.505096,-0.0760485
147828,/TrainingData/GoogleDataset/photos/147828/1428f092b7201aa4.jpg,55.217,-4.017,55.21656,-4.016781
56917,/TrainingData/GoogleDataset/photos/56917/d0ff953827d45d97.jpg,53.0272,-3.0066,53.027466,-3.0069103
126721,/TrainingData/GoogleDataset/photos/126721/304dd59235c5d23f.jpg,53.3706,-1.8168,53.370728,-1.816422
165596,/TrainingData/GoogleDataset/photos/165596/3a7fe375838f07f0.jpg,55.9487,-3.20073,55.948513,-3.2015254
55780,/TrainingData/GoogleDataset/photos/55780/6a5701c5ee26764f.jpg,51.50183,-0.14064,51.50222,-0.14129731
141843,/TrainingData/GoogleDataset/photos/141843/5af700c5bb60c264.jpg,51.5,0.05,51.500443,0.049984295
26028,/TrainingData/GoogleDataset/photos/26028/6308889318f4ebde.jpg,51.5386,-0.0164,51.538555,-0.016253801
96420,/TrainingData/GoogleDataset/photos/96420/8414b50ca633622f.jpg,53.1651,0.0169,53.165073,0.016514257
137184,/TrainingData/GoogleDataset/photos/137184/49e05aefe7dd882a.jpg,50.55,-2.44,50.549953,-2.440529
14559,/TrainingData/GoogleDataset/photos/14559/2fcafb6499e6af96.jpg,51.79,-2.54,51.790333,-2.5396726
154243,/TrainingData/GoogleDataset/photos/154243/a5a498fb286764db.jpg,54.488,-0.607508,54.48831,-0.6077366
23777,/TrainingData/GoogleDataset/photos/23777/a00175505496271e.jpg,51.5055,-0.075406,51.505745,-0.075156435
130282,/TrainingData/GoogleDataset/photos/130282/1d0f228dfee6049b.jpg,52.0931,0.1294,52.09309,0.12877356
38069,/TrainingData/GoogleDataset/photos/38069/669ea54db3269f62.jpg,52.2013,-2.4586,52.201748,-2.4587421
73772,/TrainingData/GoogleDataset/photos/73772/d99efcdf46a7da7b.jpg,52.8,-2,52.79973,-2.0000794
69973,/TrainingData/GoogleDataset/photos/69973/c3311266164edcb2.jpg,55.4667,-3.2,55.467007,-3.200293
91274,/TrainingData/GoogleDataset/photos/91274/7256adb420384339.jpg,55.9984,-3.3876,55.99816,-3.3875024
73304,/TrainingData/GoogleDataset/photos/73304/ddb6ec28ccaef0a3.jpg,52.9361,-9.4708,52.936356,-9.470727
46500,/TrainingData/GoogleDataset/photos/46500/1b2b2e40e1a5b211.jpg,52.763,-1.237,52.763206,-1.2372757
125786,/TrainingData/GoogleDataset/photos/125786/ec13032ccfc58fee.jpg,54.3583,-2.9361,54.358284,-2.9362688
137184,/TrainingData/GoogleDataset/photos/137184/2db036c8805efdd9.jpg,50.55,-2.44,50.54983,-2.4397655
198680,/TrainingData/GoogleDataset/photos/198680/200414e88ab51553.jpg,51.375,-2.3022,51.37513,-2.302455
22130,/TrainingData/GoogleDataset/photos/22130/f5587b4df5dd6bae.jpg,55.67806,-1.79556,55.677994,-1.7963412
169349,/TrainingData/GoogleDataset/photos/169349/a92084f838d79f2a.jpg,54.8819,-1.6583,54.881824,-1.6577945
82734,/TrainingData/GoogleDataset/photos/82734/bd08b696fc62b18a.jpg,51.15,1.32,51.150158,1.3195019
167702,/TrainingData/GoogleDataset/photos/167702/fc2c205e63eb8fbb.jpg,50.3644,-4.1422,50.36469,-4.142412
108472,/TrainingData/GoogleDataset/photos/108472/eae1528d5363f5e3.jpg,53.13931,-4.27689,53.13917,-4.2767987
69973,/TrainingData/GoogleDataset/photos/69973/961babcd3756b2e1.jpg,55.4667,-3.2,55.466312,-3.1992517
126721,/TrainingData/GoogleDataset/photos/126721/ea1a6c09a96de574.jpg,53.3706,-1.8168,53.370407,-1.8162147
194692,/TrainingData/GoogleDataset/photos/194692/5a602a1e1fec98b8.jpg,53.324696,-6.284166,53.324608,-6.284342
127516,/TrainingData/GoogleDataset/photos/127516/d52bc8ba4f96aa20.jpg,50.4833,-4.0333,50.483185,-4.033797
12244,/TrainingData/GoogleDataset/photos/12244/a26e6969776dc7c2.jpg,53.1859,-3.02588,53.18604,-3.0254736
126599,/TrainingData/GoogleDataset/photos/126599/3f93152a58c71308.jpg,53.0103,-6.3275,53.010303,-6.3273473
66119,/TrainingData/GoogleDataset/photos/66119/a10fa11cc32b38fb.jpg,50.6147,-3.425,50.61506,-3.424492
111311,/TrainingData/GoogleDataset/photos/111311/113c58c41a1003fa.jpg,51.433,-0.0981,51.43297,-0.09861563
127157,/TrainingData/GoogleDataset/photos/127157/9f69903f0908bdce.jpg,55.714733,-4.982529,55.71461,-4.9824505
12244,/TrainingData/GoogleDataset/photos/12244/6e0d823eb5dd0746.jpg,53.1859,-3.02588,53.186302,-3.0258582
1346,/TrainingData/GoogleDataset/photos/1346/84ffefd298096705.jpg,50.8164,-0.1372,50.8168,-0.13664012
14559,/TrainingData/GoogleDataset/photos/14559/f515858bcc963597.jpg,51.79,-2.54,51.79025,-2.540142
90396,/TrainingData/GoogleDataset/photos/90396/0ecb464d5009fa33.jpg,51.1788,-1.8262,51.178677,-1.8255904
98657,/TrainingData/GoogleDataset/photos/98657/67c888c950840df4.jpg,51.2967,-0.6333,51.297005,-0.63372296
169349,/TrainingData/GoogleDataset/photos/169349/5886576c1c4573f7.jpg,54.8819,-1.6583,54.88205,-1.657717
126721,/TrainingData/GoogleDataset/photos/126721/7aaabf16eaca0d24.jpg,53.3706,-1.8168,53.370693,-1.8164573
127157,/TrainingData/GoogleDataset/photos/127157/8ecb23509fc36462.jpg,55.714733,-4.982529,55.714714,-4.982638
141843,/TrainingData/GoogleDataset/photos/141843/4fba851b84ed078f.jpg,51.5,0.05,51.500244,0.05035217
46500,/TrainingData/GoogleDataset/photos/46500/fec1a52ddb6dfe51.jpg,52.763,-1.237,52.762856,-1.2374742
161139,/TrainingData/GoogleDataset/photos/161139/80bb4e1bf29073a5.jpg,51.95,-3.1,51.950134,-3.0999331
14559,/TrainingData/GoogleDataset/photos/14559/357c6b9bbac4281e.jpg,51.79,-2.54,51.789852,-2.540598
126599,/TrainingData/GoogleDataset/photos/126599/9bd3836c0b1fb2ce.jpg,53.0103,-6.3275,53.0101,-6.3276496
46500,/TrainingData/GoogleDataset/photos/46500/b2e2b5057433d9a5.jpg,52.763,-1.237,52.763172,-1.2372372
161139,/TrainingData/GoogleDataset/photos/161139/56d4d2b3aefdfacb.jpg,51.95,-3.1,51.94977,-3.1003065
89794,/TrainingData/GoogleDataset/photos/89794/32938030cb1205fb.jpg,51.770298,-2.850063,51.770493,-2.8500526
127516,/TrainingData/GoogleDataset/photos/127516/98bb5f8764d771bb.jpg,50.4833,-4.0333,50.483135,-4.033327
67480,/TrainingData/GoogleDataset/photos/67480/bd1c212040ecfbbf.jpg,53.8392,-0.4247,53.838863,-0.42402732
90966,/TrainingData/GoogleDataset/photos/90966/161cd68d405c6e35.jpg,51.6971,-2.67722,51.696743,-2.6769974
138518,/TrainingData/GoogleDataset/photos/138518/891e21fd92ae56a8.jpg,51.5553,-0.2,51.554962,-0.20014729
69973,/TrainingData/GoogleDataset/photos/69973/b496ee6ca148fdd9.jpg,55.4667,-3.2,55.466644,-3.2000458
66119,/TrainingData/GoogleDataset/photos/66119/eab27c7988149a3f.jpg,50.6147,-3.425,50.61457,-3.4251988
14559,/TrainingData/GoogleDataset/photos/14559/8c698372ad246348.jpg,51.79,-2.54,51.790176,-2.5401704
138518,/TrainingData/GoogleDataset/photos/138518/507f7da82ea25eec.jpg,51.5553,-0.2,51.55567,-0.19957499
141843,/TrainingData/GoogleDataset/photos/141843/758348002f87894f.jpg,51.5,0.05,51.500343,0.049379617
125786,/TrainingData/GoogleDataset/photos/125786/de89bebd6f24fdcc.jpg,54.3583,-2.9361,54.358692,-2.9364464
21353,/TrainingData/GoogleDataset/photos/21353/ca28c666c06f4cc9.jpg,55.0242,-2.2925,55.02403,-2.2919438
14559,/TrainingData/GoogleDataset/photos/14559/9525061ac0226765.jpg,51.79,-2.54,51.790413,-2.5395198
125194,/TrainingData/GoogleDataset/photos/125194/221d37bfbc5527cd.jpg,52.237,0.24,52.237076,0.24052085
89794,/TrainingData/GoogleDataset/photos/89794/29d3670a0a4112c3.jpg,51.770298,-2.850063,51.770138,-2.8499115
127157,/TrainingData/GoogleDataset/photos/127157/81c09c8ae6f08564.jpg,55.714733,-4.982529,55.71516,-4.9829054
132053,/TrainingData/GoogleDataset/photos/132053/c9cba9292750463e.jpg,53.5152,-1.3689,53.515064,-1.3685582
161545,/TrainingData/GoogleDataset/photos/161545/0bdb6d9e5db126cd.jpg,56.0833,-4.5667,56.083473,-4.566377
25602,/TrainingData/GoogleDataset/photos/25602/8cc02fabc1182fa7.jpg,51.7361,-5.2963,51.736282,-5.2970104
127157,/TrainingData/GoogleDataset/photos/127157/9bb9311e79d60a41.jpg,55.714733,-4.982529,55.714363,-4.982255
