landmarkID,url,actual_latitude,actual_longitude,noise_lat,noise_long
3,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/127516/98777bd80b12503f.jpg,50.4833,-4.0333,50.483284,-4.032872
11,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/21353/0f5ff8579fe2e29d.jpg,55.0242,-2.2925,55.0239,-2.2918894
2,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/14559/723416438a7d3907.jpg,51.79,-2.54,51.79006,-2.539901
12,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/111311/56f3bebef68d3c55.jpg,51.433,-0.0981,51.43317,-0.09785152
1,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/16658/de6b95ad96a08c7d.jpg,53.3722,-6.2778,53.37178,-6.277466
10,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/125194/864d68fec2911139.jpg,52.237,0.24,52.237194,0.23931803
2,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/14559/b5982e1a474dd225.jpg,51.79,-2.54,51.789627,-2.5395546
7,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/46500/d8e2a632e24e4a72.jpg,52.763,-1.237,52.762596,-1.2374387
7,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/46500/1a782091e9bb0526.jpg,52.763,-1.237,52.762978,-1.236871
0,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/165596/778aafd944de6ba6.jpg,55.9487,-3.20073,55.94876,-3.2012084
3,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/127516/0a6cf49b940cddd9.jpg,50.4833,-4.0333,50.483456,-4.0329857
3,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/127516/8f7bdbfc1198251d.jpg,50.4833,-4.0333,50.48336,-4.033868
13,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/2079/15203c66c8a4eb29.jpg,51.484882,-0.190796,51.484856,-0.19072267
6,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/169349/40bc65e534af6659.jpg,54.8819,-1.6583,54.88165,-1.6584548
1,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/16658/f21a443cd98e6cd3.jpg,53.3722,-6.2778,53.37188,-6.277665
8,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/31531/bf559ac5b04418dd.jpg,50.705555,-2.989889,50.70529,-2.9897509
5,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/147828/22ae888196abd2c8.jpg,55.217,-4.017,55.216614,-4.017273
8,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/31531/12cce0577c8a0363.jpg,50.705555,-2.989889,50.70541,-2.9898129
0,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/165596/2f32d2d36ce9cbea.jpg,55.9487,-3.20073,55.94887,-3.2004867
10,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/125194/4d9fa30fcdd2f850.jpg,52.237,0.24,52.23721,0.23984195
8,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/31531/f39778b07f31ae18.jpg,50.705555,-2.989889,50.705936,-2.9902823
7,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/46500/b411c5dfb78557bd.jpg,52.763,-1.237,52.76344,-1.237739
5,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/147828/1428f092b7201aa4.jpg,55.217,-4.017,55.21656,-4.016781
4,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/126721/304dd59235c5d23f.jpg,53.3706,-1.8168,53.370728,-1.816422
0,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/165596/3a7fe375838f07f0.jpg,55.9487,-3.20073,55.948513,-3.2015254
2,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/14559/2fcafb6499e6af96.jpg,51.79,-2.54,51.790333,-2.5396726
14,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/69973/c3311266164edcb2.jpg,55.4667,-3.2,55.467007,-3.200293
7,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/46500/1b2b2e40e1a5b211.jpg,52.763,-1.237,52.763206,-1.2372757
9,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/125786/ec13032ccfc58fee.jpg,54.3583,-2.9361,54.358284,-2.9362688
6,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/169349/a92084f838d79f2a.jpg,54.8819,-1.6583,54.881824,-1.6577945
14,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/69973/961babcd3756b2e1.jpg,55.4667,-3.2,55.466312,-3.1992517
4,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/126721/ea1a6c09a96de574.jpg,53.3706,-1.8168,53.370407,-1.8162147
3,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/127516/d52bc8ba4f96aa20.jpg,50.4833,-4.0333,50.483185,-4.033797
12,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/111311/113c58c41a1003fa.jpg,51.433,-0.0981,51.43297,-0.09861563
2,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/14559/f515858bcc963597.jpg,51.79,-2.54,51.79025,-2.540142
6,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/169349/5886576c1c4573f7.jpg,54.8819,-1.6583,54.88205,-1.657717
4,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/126721/7aaabf16eaca0d24.jpg,53.3706,-1.8168,53.370693,-1.8164573
7,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/46500/fec1a52ddb6dfe51.jpg,52.763,-1.237,52.762856,-1.2374742
2,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/14559/357c6b9bbac4281e.jpg,51.79,-2.54,51.789852,-2.540598
7,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/46500/b2e2b5057433d9a5.jpg,52.763,-1.237,52.763172,-1.2372372
3,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/127516/98bb5f8764d771bb.jpg,50.4833,-4.0333,50.483135,-4.033327
14,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/69973/b496ee6ca148fdd9.jpg,55.4667,-3.2,55.466644,-3.2000458
2,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/14559/8c698372ad246348.jpg,51.79,-2.54,51.790176,-2.5401704
9,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/125786/de89bebd6f24fdcc.jpg,54.3583,-2.9361,54.358692,-2.9364464
11,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/21353/ca28c666c06f4cc9.jpg,55.0242,-2.2925,55.02403,-2.2919438
2,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/14559/9525061ac0226765.jpg,51.79,-2.54,51.790413,-2.5395198
10,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/125194/221d37bfbc5527cd.jpg,52.237,0.24,52.237076,0.24052085
11,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/21353/2571f35aac8a2f6a.jpg,55.0242,-2.2925,55.02394,-2.2924316
7,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/46500/f2d3ef3a2ba3b486.jpg,52.763,-1.237,52.76335,-1.237131
0,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/165596/e7f10882ce0289f7.jpg,55.9487,-3.20073,55.948994,-3.201492
10,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/125194/a03ef0eb3bd80e73.jpg,52.237,0.24,52.236965,0.23940307
5,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/147828/2d2c4502f0d9fe6c.jpg,55.217,-4.017,55.216846,-4.0173926
10,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/125194/83515f63e6a02cdf.jpg,52.237,0.24,52.237194,0.23983122
5,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/147828/28043d840727dd3a.jpg,55.217,-4.017,55.21703,-4.016846
4,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/126721/8faa7675695cb27b.jpg,53.3706,-1.8168,53.37027,-1.816066
3,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/127516/6b67ee5d2b0eb682.jpg,50.4833,-4.0333,50.482975,-4.03374
4,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/126721/6737e14faa520d5a.jpg,53.3706,-1.8168,53.3708,-1.8171867
13,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/2079/516d340aa1e39622.jpg,51.484882,-0.190796,51.4845,-0.19014561
4,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/126721/a45655f6d7f490c7.jpg,53.3706,-1.8168,53.371044,-1.816516
0,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/165596/5152130c1eb6f072.jpg,55.9487,-3.20073,55.94847,-3.2013273
10,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/125194/ed64f0349c7b5863.jpg,52.237,0.24,52.237267,0.23996304
5,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/147828/0a31404c26652cff.jpg,55.217,-4.017,55.217216,-4.0163755
8,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/31531/a80a674a66bebd3e.jpg,50.705555,-2.989889,50.705452,-2.9892426
10,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/125194/ba0555d6394b69ae.jpg,52.237,0.24,52.237144,0.23926915
7,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/46500/11502d048bf33024.jpg,52.763,-1.237,52.76342,-1.2369428
3,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/127516/db5d491cea3b7e42.jpg,50.4833,-4.0333,50.483315,-4.0333343
7,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/46500/d70fae9f8e1afea8.jpg,52.763,-1.237,52.762897,-1.2373202
13,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/2079/96bbd7591fe84c59.jpg,51.484882,-0.190796,51.484856,-0.19045284
0,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/165596/fc59cc09e6024494.jpg,55.9487,-3.20073,55.949005,-3.200352
14,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/69973/1090db08962c4691.jpg,55.4667,-3.2,55.466824,-3.199899
4,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/126721/1e2ad7b8b6c6334a.jpg,53.3706,-1.8168,53.37019,-1.8163176
0,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/165596/f92ee03291354a95.jpg,55.9487,-3.20073,55.948856,-3.200873
4,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/126721/764db51c3faee1a6.jpg,53.3706,-1.8168,53.37103,-1.8165343
10,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/125194/7ed1423d3da6cc46.jpg,52.237,0.24,52.237114,0.23942716
8,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/31531/86dbf6f99cbd1ec2.jpg,50.705555,-2.989889,50.705956,-2.989483
14,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/69973/08fb5c453335c634.jpg,55.4667,-3.2,55.466366,-3.1998413
8,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/31531/04b03e1412c644e7.jpg,50.705555,-2.989889,50.70569,-2.989848
5,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/147828/d88089a9d885c5d0.jpg,55.217,-4.017,55.217445,-4.0162263
7,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/46500/cd2064d68f4fddf7.jpg,52.763,-1.237,52.762707,-1.2367734
7,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/46500/5e2986a3f0c52267.jpg,52.763,-1.237,52.763107,-1.2374926
5,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/147828/aa18e28f5adc7789.jpg,55.217,-4.017,55.21674,-4.017022
4,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/126721/2e294ec71bcc0e96.jpg,53.3706,-1.8168,53.370594,-1.8168229
3,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/127516/93b30358d51977b9.jpg,50.4833,-4.0333,50.48334,-4.0336947
11,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/21353/408ee67ca156cdb7.jpg,55.0242,-2.2925,55.024063,-2.2930512
7,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/46500/6cb5001cbb7d8167.jpg,52.763,-1.237,52.76272,-1.2370216
2,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/14559/a36c0f313e135c15.jpg,51.79,-2.54,51.789925,-2.5405514
14,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/69973/16e551d36c562a06.jpg,55.4667,-3.2,55.46686,-3.1994362
4,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/126721/2285292af623650a.jpg,53.3706,-1.8168,53.371014,-1.8164101
12,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/111311/fc1c2a6b76b14e0d.jpg,51.433,-0.0981,51.43323,-0.09854373
8,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/31531/0224c4d8e00af7c4.jpg,50.705555,-2.989889,50.705738,-2.9897504
0,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/165596/e4c2e7b1e5da2df9.jpg,55.9487,-3.20073,55.948425,-3.2006793
11,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/21353/f25f04360308263c.jpg,55.0242,-2.2925,55.023968,-2.2930071
7,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/46500/763d8fbfb17b82f5.jpg,52.763,-1.237,52.763035,-1.2368062
14,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/69973/bede057a0cc0421c.jpg,55.4667,-3.2,55.466946,-3.1999276
14,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/69973/83667ef006dfdaa0.jpg,55.4667,-3.2,55.46637,-3.1997776
9,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/125786/1c5ef7c3d013b4a5.jpg,54.3583,-2.9361,54.357975,-2.9368668
6,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/169349/1fba49adf8ed575f.jpg,54.8819,-1.6583,54.882046,-1.6589118
8,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/31531/13fb2ecd1a4887e9.jpg,50.705555,-2.989889,50.705902,-2.9905562
8,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/31531/40778b2400a77005.jpg,50.705555,-2.989889,50.705124,-2.990415
3,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/127516/950fd7942843612a.jpg,50.4833,-4.0333,50.483112,-4.033002
6,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/169349/8b7ffd00a15a0a1a.jpg,54.8819,-1.6583,54.882072,-1.6578152
11,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/21353/e122df19d32aa365.jpg,55.0242,-2.2925,55.024063,-2.2917953
8,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/31531/4c8b0ed266696042.jpg,50.705555,-2.989889,50.70535,-2.9901261
14,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/69973/99ddaaa3e6a9ed22.jpg,55.4667,-3.2,55.46703,-3.2006462
2,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/14559/c6954e50bf3258f9.jpg,51.79,-2.54,51.7902,-2.5403817
2,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/14559/eb383b39271540ea.jpg,51.79,-2.54,51.78993,-2.5405447
0,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/165596/6075b9ebd3dda5e4.jpg,55.9487,-3.20073,55.94849,-3.2012138
12,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/111311/eafe5184e6763639.jpg,51.433,-0.0981,51.43339,-0.09842283
3,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/127516/26554b7896a5719b.jpg,50.4833,-4.0333,50.483215,-4.0338955
6,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/169349/de352817a770ac7d.jpg,54.8819,-1.6583,54.882164,-1.6588504
1,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/16658/d66f671ca8dccf56.jpg,53.3722,-6.2778,53.371773,-6.2780614
11,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/21353/534bc9259291767b.jpg,55.0242,-2.2925,55.02439,-2.2925406
0,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/165596/6a01a24e6cd64f1e.jpg,55.9487,-3.20073,55.94827,-3.2002344
7,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/46500/dbc67b075c6b6cab.jpg,52.763,-1.237,52.763218,-1.236746
0,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/165596/ad57a3fc63d284e9.jpg,55.9487,-3.20073,55.949142,-3.200426
9,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/125786/a740a3753dc78557.jpg,54.3583,-2.9361,54.35872,-2.9355245
11,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/21353/4108018400233e94.jpg,55.0242,-2.2925,55.02422,-2.2925463
2,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/14559/4b21a552bb1a9875.jpg,51.79,-2.54,51.7897,-2.539408
3,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/127516/d51087a4a027293d.jpg,50.4833,-4.0333,50.483135,-4.0332613
4,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/126721/b10ae9e493f0357d.jpg,53.3706,-1.8168,53.370377,-1.8167807
14,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/69973/4961d05e1dbc5671.jpg,55.4667,-3.2,55.467022,-3.2007322
3,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/127516/192643c20cd6ca2c.jpg,50.4833,-4.0333,50.483124,-4.033862
6,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/169349/0b89f919eed62a6d.jpg,54.8819,-1.6583,54.88174,-1.6586541
3,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/127516/6387c121ea682434.jpg,50.4833,-4.0333,50.482925,-4.033569
5,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/147828/a76ed8138ec63818.jpg,55.217,-4.017,55.217384,-4.017455
4,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/126721/633cc7a272402751.jpg,53.3706,-1.8168,53.37027,-1.8163134
4,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/126721/a0724b4ec4185ae0.jpg,53.3706,-1.8168,53.3709,-1.8167727
14,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/69973/9a40c092caa5a265.jpg,55.4667,-3.2,55.466877,-3.2001734
5,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/147828/02642302e3e52047.jpg,55.217,-4.017,55.217155,-4.0166535
4,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/126721/c6341b24177877d1.jpg,53.3706,-1.8168,53.370358,-1.8170733
1,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/16658/5b55e05fb932b67b.jpg,53.3722,-6.2778,53.372643,-6.2780056
14,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/69973/0db87020de868463.jpg,55.4667,-3.2,55.466488,-3.2001085
13,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/2079/37ff812054484453.jpg,51.484882,-0.190796,51.484455,-0.19068791
4,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/126721/4598884fbeac2f16.jpg,53.3706,-1.8168,53.37075,-1.8170632
0,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/165596/6c9d4d00d14e1d81.jpg,55.9487,-3.20073,55.9485,-3.200305
0,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/165596/4639a818b42c5eb8.jpg,55.9487,-3.20073,55.948856,-3.2007987
2,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/14559/1f50e252cabf3e4a.jpg,51.79,-2.54,51.78966,-2.5404787
8,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/31531/343f108d83478464.jpg,50.705555,-2.989889,50.70546,-2.9901
10,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/125194/5ddadbd35ed2be70.jpg,52.237,0.24,52.237118,0.2407161
7,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/46500/b890ecbae5c8fd9d.jpg,52.763,-1.237,52.76343,-1.2371905
9,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/125786/eb30e04341f5ac18.jpg,54.3583,-2.9361,54.35833,-2.9362433
7,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/46500/1d3240be57e7747e.jpg,52.763,-1.237,52.762627,-1.2373492
5,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/147828/29794dca880843d0.jpg,55.217,-4.017,55.216553,-4.0169635
7,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/46500/dfc02baa2344ff22.jpg,52.763,-1.237,52.76334,-1.2373427
1,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/16658/72df88c7bd290b8b.jpg,53.3722,-6.2778,53.37238,-6.2779346
12,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/111311/2bf0a2a3b18778fa.jpg,51.433,-0.0981,51.433132,-0.09770012
3,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/127516/27d0fa4fe1a182d0.jpg,50.4833,-4.0333,50.483425,-4.033092
13,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/2079/284ee54d074be815.jpg,51.484882,-0.190796,51.484924,-0.19130544
1,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/16658/573336c29344d8a9.jpg,53.3722,-6.2778,53.372307,-6.2782617
1,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/16658/3cbf62b198e426ff.jpg,53.3722,-6.2778,53.3719,-6.277297
2,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/14559/e50b5e93ffc82575.jpg,51.79,-2.54,51.790005,-2.5400913
2,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/14559/27c9ac825a9a50c8.jpg,51.79,-2.54,51.78987,-2.5399983
0,C:/Users/Ben Clark/Desktop/TrainingData/GoogleDataset/photos/165596/dd7d16bdd4ae5c1a.jpg,55.9487,-3.20073,55.948345,-3.2003207
